#Format version: 1.0
time[us],Waveform 1,Waveform 1,gyroX[dps],gyroY[dps],gyroZ[dps],accX[g],accY[g],accZ[g],magnX[uT],magnY[uT],magnZ[uT],
16540003,58945,22.8793,-0.157,-1.137,-0.805,0.009,0.001,1.027,-22,-4.8,11.7,
16550001,58955,22.8793,-0.297,-1.19,-0.805,0.008,0.001,1.027,-22.6,-5.1,12.1,
16560004,58965,22.8793,-0.297,-1.19,-0.805,0.008,0.002,1.027,-23.1,-4.8,11.7,
16570001,58975,22.8793,-0.717,-1.295,-0.857,0.008,0.002,1.028,-22.8,-4.6,11.5,
16580002,58985,22.8793,-1.067,-1.365,-0.84,0.007,0.002,1.027,-22,-4.9,11.5,
16590001,58995,22.8793,-1.19,-1.4,-0.805,0.006,0,1.027,-23.2,-4.8,11.8,
16600004,59005,22.8601,-1.19,-1.365,-0.822,0.006,0,1.03,-22.5,-5.1,11.2,
16610001,59015,22.8601,-1.26,-1.365,-0.787,0.007,-0.001,1.028,-22.5,-4,11.7,
16620003,59025,22.8601,-1.05,-1.347,-0.787,0.006,-0.001,1.026,-23.2,-4.5,11.8,
16630001,59035,22.8601,-0.91,-1.295,-0.787,0.007,0,1.029,-22,-4.6,11.1,
16640004,59045,22.8601,-1.032,-1.312,-0.77,0.007,0,1.028,-22.3,-3.9,12,
16650001,59055,22.8601,-1.085,-1.295,-0.735,0.008,0,1.026,-22.9,-3.9,12,
16660003,59065,22.8601,-1.067,-1.347,-0.77,0.008,0,1.03,-22.8,-4.9,11.7,
16670001,59075,22.8601,-0.472,-1.172,-0.787,0.009,-0.003,1.028,-22,-4.8,11.7,
16680004,59085,22.8601,1.12,-0.927,-0.875,0.009,-0.002,1.029,-22.2,-4.5,11.8,
16690000,59095,22.8601,2.205,-0.665,-0.892,0.008,0.003,1.028,-23.1,-4.8,11.7,
16700003,59105,22.8601,1.26,-0.822,-0.857,0.006,0.006,1.026,-23.1,-4.8,12,
16710001,59115,22.8601,-0.367,-1.207,-0.857,0.007,0.003,1.027,-22.3,-4.9,11.7,
16720004,59125,22.8601,-0.822,-1.26,-0.787,0.007,-0.001,1.029,-22,-3.6,11.8,
16730001,59135,22.8601,0.14,-1.05,-0.805,0.007,-0.002,1.029,-21.6,-5.2,11.4,
16740003,59145,22.8601,1.12,-0.892,-0.84,0.007,0,1.028,-22.3,-5.2,11.5,
16750003,59155,22.8601,1.067,-0.892,-0.84,0.006,0.001,1.028,-21.6,-4.3,11.7,
16760004,59165,22.8793,0.507,-0.98,-0.822,0.008,0.003,1.027,-22.8,-6,11.2,
16770001,59175,22.8793,0.21,-1.085,-0.822,0.008,0,1.028,-21.4,-4.8,12.1,
16780002,59185,22.8793,0.717,-0.98,-0.875,0.009,0.001,1.028,-21.7,-4.9,12,
16790001,59195,22.8793,0.7,-0.962,-0.84,0.008,0.005,1.027,-21.7,-4.8,11.7,
16800004,59205,22.8793,0.122,-1.102,-0.875,0.008,0.002,1.028,-22.2,-5.1,11.7,
16810001,59215,22.8793,0,-1.12,-0.857,0.008,0.001,1.029,-22.8,-4.9,10.6,
16820003,59225,22.8793,-0.017,-1.19,-0.857,0.007,0.001,1.028,-22.2,-5.1,11.7,
16830001,59235,22.8793,-0.052,-1.12,-0.857,0.007,0,1.028,-22.3,-4.5,11.8,
16840004,59245,22.8409,-0.052,-1.12,-0.857,0.008,0.001,1.028,-22.3,-5.1,11.5,
16850001,59255,22.8409,-0.157,-1.137,-0.875,0.008,0.001,1.028,-22.5,-4.3,11.8,
16860002,59265,22.8409,-0.262,-1.12,-0.822,0.008,0.001,1.028,-22.2,-3.4,10.9,
16870001,59275,22.8409,-0.297,-1.12,-0.822,0.007,0,1.027,-22.6,-5.8,12.1,
16880004,59285,22.8409,-0.175,-1.102,-0.84,0.008,0.002,1.027,-22.2,-4.2,10.5,
16890001,59295,22.8409,-0.07,-1.12,-0.84,0.008,0,1.027,-22.9,-5.1,12,
16900003,59305,22.8409,-0.017,-1.155,-0.84,0.008,0,1.027,-22.3,-4.9,10.6,
16910001,59315,22.8409,-0.07,-1.137,-0.787,0.007,0.001,1.028,-22.8,-4.2,11.7,
16920004,59325,22.8409,-0.087,-1.172,-0.875,0.005,0.002,1.028,-22,-4.8,11.8,
16930001,59335,22.8409,-0.14,-1.172,-0.875,0.005,0.002,1.028,-21.1,-5.2,11.7,
16940002,59345,22.8409,-0.192,-1.137,-0.84,0.007,0.001,1.028,-22.9,-4.5,11.4,
16950001,59355,22.8409,-0.052,-1.137,-0.822,0.006,0,1.027,-22.9,-4.8,11.4,
16960004,59365,22.8409,-0.052,-1.172,-0.822,0.008,0.002,1.028,-22.6,-4.5,11.2,
16970001,59375,22.8409,-0.052,-1.102,-0.84,0.009,0.002,1.028,-22.8,-5.1,11.1,
16980002,59385,22.8409,-0.087,-1.12,-0.857,0.009,0.002,1.028,-23.2,-4.6,10.5,
16990001,59395,22.8409,-0.087,-1.12,-0.822,0.009,0.002,1.028,-23.8,-4.5,11.1,
17000006,59405,22.8409,-0.157,-1.102,-0.822,0.008,0.001,1.028,-22,-3.6,11.8,
17010001,59415,22.8793,-0.175,-1.085,-0.822,0.007,0.002,1.028,-22.9,-5.1,11.2,
17020002,59425,22.8793,-0.192,-1.207,-0.822,0.007,0.001,1.028,-22.6,-4.6,10.2,
17030001,59435,22.8793,-0.175,-1.155,-0.805,0.005,0,1.027,-22.3,-4.9,11.2,
17040004,59445,22.8793,-0.227,-1.137,-0.857,0.005,0.001,1.027,-23.2,-4.8,11.8,
17050001,59455,22.8793,-0.157,-1.155,-0.805,0.006,0,1.028,-23.1,-5.2,12.4,
17060003,59465,22.8793,-0.157,-1.137,-0.84,0.006,0.002,1.028,-22.6,-5.2,10.8,
17070001,59475,22.8793,-0.21,-1.155,-0.857,0.007,0.001,1.028,-22.5,-4.9,10.9,
17080004,59485,22.8793,-0.175,-1.155,-0.84,0.009,0.002,1.028,-23.8,-4.9,11.7,
17090001,59495,22.8985,-0.105,-1.137,-0.805,0.009,0.002,1.028,-22.3,-5.7,12.1,
17100003,59505,22.8985,-0.157,-1.155,-0.822,0.011,0.002,1.029,-23.7,-4,11.1,
17110001,59515,22.8985,-0.21,-1.155,-0.805,0.009,0.002,1.027,-23.1,-5.1,11.5,
17120004,59525,22.8985,-0.21,-1.137,-0.857,0.009,0.003,1.028,-22.6,-5.2,12.4,
17130001,59535,22.8985,-0.192,-1.12,-0.822,0.008,0.001,1.028,-22.9,-4.9,11.4,
17140003,59545,22.8985,-0.192,-1.137,-0.822,0.008,0.001,1.028,-23.7,-5.4,12.1,
17150001,59555,22.8985,-0.157,-1.242,-0.822,0.008,0.001,1.027,-23.4,-5.5,11.1,
17160004,59565,22.8985,-0.14,-1.172,-0.822,0.008,0,1.028,-22.5,-5.1,11.2,
17170001,59575,22.9177,-0.175,-1.155,-0.857,0.008,0.001,1.028,-22.5,-5.1,12.1,
17180002,59585,22.9177,-0.192,-1.19,-0.857,0.007,0.001,1.028,-22.8,-4.6,10.9,
17190000,59595,22.9177,-0.192,-1.172,-0.84,0.007,0.001,1.028,-22.5,-5.5,11.1,
17200004,59605,22.9177,-0.157,-1.155,-0.84,0.008,0.001,1.028,-22.6,-5.5,11.8,
17210001,59615,22.9177,-0.157,-1.137,-0.84,0.007,0.002,1.028,-23.4,-6.3,11.5,
17220002,59625,22.9177,-0.157,-1.12,-0.84,0.007,0.001,1.028,-22.8,-4.9,11.2,
17230001,59635,22.9177,-0.157,-1.137,-0.857,0.007,0.002,1.028,-23.8,-5.4,10.5,
17240004,59645,22.9177,-0.245,-1.137,-0.84,0.007,0.001,1.029,-21.9,-4.9,11.2,
17250003,59655,22.8793,-0.297,-1.137,-0.84,0.006,0.001,1.028,-23.1,-5.1,10.5,
17260002,59665,22.8793,-0.192,-1.172,-0.822,0.008,0,1.028,-23.5,-5.2,12,
17270001,59675,22.8793,-0.105,-1.207,-0.84,0.008,0,1.028,-23.4,-5.2,12,
17280004,59685,22.8793,-0.035,-1.12,-0.822,0.008,0.001,1.028,-22.8,-5.8,12.1,
17290001,59695,22.8793,-0.122,-1.137,-0.822,0.008,0,1.027,-22.9,-5.1,11.5,
17300003,59705,22.8793,-0.017,-1.137,-0.822,0.008,0.001,1.028,-24.1,-4.3,11.2,
17310001,59715,22.8793,-0.122,-1.067,-0.787,0.008,0,1.028,-23.1,-5.5,10.9,
17320004,59725,22.8793,-0.087,-1.102,-0.857,0.008,0.001,1.028,-23.2,-5.4,12.1,
17330001,59735,22.9177,-0.07,-1.085,-0.805,0.007,0.002,1.026,-24,-4.9,10.8,
17340003,59745,22.9177,0,-1.12,-0.84,0.007,0,1.028,-23.2,-5.2,11.7,
17350001,59755,22.9177,0,-1.12,-0.84,0.007,0,1.028,-24.1,-4.9,12.6,
17360004,59765,22.9177,0.227,-1.102,-0.84,0.006,-0.003,1.029,-24.1,-4.9,11.2,
17370001,59775,22.9177,1.435,-1.172,-0.875,0.006,-0.004,1.03,-23.1,-4.9,12,
17380002,59785,22.9177,3.307,-1.155,-0.91,0.005,-0.002,1.029,-24,-4.3,10.8,
17390001,59795,22.9177,5.005,-1.085,-0.927,0.007,-0.008,1.027,-23.7,-5.2,11.1,
17400004,59805,22.9177,16.012,-1.435,-1.242,0.006,-0.105,1.063,-24.3,-4.8,11.1,
17410001,59815,22.8793,64.715,-1.067,-2.695,0.024,-0.147,1.115,-24.3,-4.2,11.7,
17420003,59825,22.8793,127.207,-0.122,-10.92,0.066,0.081,1.032,-25.2,-5.5,11.1,
17430001,59835,22.8793,138.582,-0.735,-27.387,0.07,0.201,0.981,-25.9,-5.2,11.7,
17440004,59845,22.8793,124.617,-1.26,-33.32,-0.134,-0.201,1.07,-26.7,-4.6,10.6,
17450001,59855,22.8793,164.22,2.712,7.682,-0.252,-0.06,1.057,-26.8,-4.5,11.1,
17460002,59865,22.8793,148.102,7.612,42.262,0.063,0.874,0.806,-28.2,-4.8,11.5,
17470001,59875,22.8793,77.437,11.112,62.212,-0.045,0.179,1.058,-29.1,-4.6,11.4,
17480004,59885,22.8793,134.295,18.112,93.397,-0.211,0.091,1.049,-29.8,-5.5,10.9,
17490001,59895,22.8793,171.885,16.765,62.282,-0.066,0.152,1.099,-30.7,-4.2,10.6,
17500004,59905,22.8793,165.27,43.802,45.237,-0.128,0.401,1.509,-32.5,-4.2,11.5,
17510001,59915,22.8793,162.505,102.742,17.342,-0.14,0.475,1.283,-34.8,-3,12.3,
17520004,59925,22.8793,136.202,91.315,15.662,-0.172,0.381,1.549,-34.9,-4,11.4,
17530001,59935,22.8793,58.082,18.812,39.375,-0.192,0.361,1.593,-35.7,-3.6,11.4,
17540003,59945,22.8793,-3.395,-19.302,42.402,-0.265,0.334,1.475,-35.5,-2.4,11.1,
17550001,59955,22.8793,-26.81,-30.52,35.682,-0.29,0.321,1.43,-35.4,-3.6,11.1,
17560004,59965,22.8793,-39.165,-36.172,32.445,-0.265,0.387,1.422,-34.5,-3.1,11.1,
17570001,59975,22.8793,-57.96,-46.865,36.242,-0.205,0.409,1.378,-35.4,-3.7,10.6,
17580002,59985,22.8793,-75.547,-64.085,44.03,-0.197,0.328,1.323,-34.5,-4.6,10.3,
17590001,59995,22.8793,-83.965,-74.462,43.785,-0.167,0.232,1.246,-35.4,-4.8,10.8,
17600004,60005,22.8793,-80.78,-74.9,33.267,-0.11,0.199,1.187,-34.8,-5.1,10.6,
17610001,60015,22.8793,-73.255,-71.837,23.17,-0.077,0.212,1.136,-34.8,-5.4,10.6,
17620002,60025,22.8793,-55.947,-62.807,12.897,-0.043,0.188,1.148,-34.8,-4.6,9.7,
17630000,60035,22.8793,-34.107,-46.042,0.927,-0.05,0.164,1.2,-34.9,-4.2,9.6,
17640004,60045,22.8793,-20.982,-29.592,-9.607,-0.042,0.152,1.228,-33.6,-4.8,10.3,
17650001,60055,22.8793,-11.497,-14.472,-21.752,-0.024,0.104,1.198,-34.2,-4.3,9.9,
17660002,60065,22.8793,-1.837,0.77,-35.647,-0.04,0.073,1.218,-34.2,-4,10.3,
17670001,60075,22.8793,3.167,15.26,-50.89,-0.055,0.12,1.267,-35.4,-4.9,9.7,
17680004,60085,22.8793,8.347,25.252,-62.317,-0.033,0.11,1.291,-35.4,-4.2,9.3,
17690001,60095,22.8793,18.795,24.185,-71.295,-0.039,0.149,1.331,-35.2,-4,9.7,
17700002,60105,22.8793,14.665,16.747,-71.785,-0.02,0.194,1.306,-36.1,-3.4,9.9,
17710001,60115,22.8793,3.832,1.96,-61.407,-0.003,0.189,1.232,-34.9,-3.4,10.8,
17720004,60125,22.8793,-0.822,-13.895,-56.14,0.001,0.126,1.163,-36.3,-3,9.9,
17730001,60135,22.8793,-0.192,-28.77,-57.33,0.008,0.07,1.082,-34.9,-3.7,10.5,
17740003,60145,22.9177,-0.402,-40.88,-59.15,0.03,0.05,0.983,-35.1,-4.3,9.6,
17750003,60155,22.9177,8.662,-46.55,-61.425,0.046,0.057,0.946,-35.1,-3.4,9.7,
17760004,60165,22.9177,16.992,-53.235,-61.74,0.05,0.097,0.941,-36,-3.7,9.4,
17770001,60175,22.9177,19.652,-59.85,-60.602,0.062,0.098,0.881,-35.2,-4.3,9.6,
17780003,60185,22.9177,25.795,-59.832,-59.01,0.088,0.079,0.814,-36.1,-4.3,10,
17790001,60195,22.9177,38.797,-60.007,-58.537,0.134,0.112,0.729,-35.4,-4.2,9,
17800004,60205,22.9177,50.715,-62.947,-59.115,0.203,0.138,0.606,-36,-4.3,9.4,
17810000,60215,22.9177,73.202,-62.107,-60.48,0.183,0.128,0.522,-36.6,-5.5,9,
17820003,60225,22.9177,107.66,-57.4,-58.012,0.146,0.178,0.446,-37.3,-5.4,9,
17830001,60235,22.9177,148.75,-54.915,-61.915,0.257,0.204,0.538,-38.5,-5.2,7.5,
17840004,60245,22.9177,162.802,-58.467,-53.182,0.243,0.19,0.703,-38.5,-5.2,9.1,
17850001,60255,22.9177,141.75,-58.275,-53.445,0.179,0.073,0.775,-39.9,-5.7,8.7,
17860002,60265,22.9177,107.065,-44.327,-61.792,0.193,0.03,0.765,-40.3,-5.8,9.4,
17870001,60275,22.9177,70.962,-28.472,-61.565,0.198,0.047,0.651,-41.7,-6,8.7,
17880004,60285,22.9177,47.337,-17.587,-61.582,0.183,0.195,0.734,-42,-4.9,8.1,
17890001,60295,22.9177,26.092,3.185,-69.51,0.193,0.215,0.734,-43,-5.1,8.8,
17900003,60305,22.9177,8.662,-5.582,-69.457,0.196,0.297,0.91,-41.5,-5.5,9.4,
17910001,60315,22.8985,-28.245,-29.382,-69.842,0.172,0.342,0.96,-40.6,-5.7,8.5,
17920004,60325,22.8985,-74.41,-55.527,-64.33,0.127,0.432,0.859,-41.5,-5.4,7.9,
17930001,60335,22.8985,-116.917,-66.237,-49.28,0.14,0.504,0.7,-38.7,-5.8,8.1,
17940002,60345,22.8985,-135.94,-59.255,-35.7,0.157,0.516,0.685,-38.7,-6.7,7.3,
17950001,60355,22.8985,-136.482,-50.312,-26.407,0.146,0.392,0.502,-38.5,-6.4,8.4,
17960004,60365,22.8985,-101.08,-60.305,-19.197,0.179,0.416,0.544,-37.9,-7.5,7.5,
17970001,60375,22.8985,-70.875,-57.54,-23.257,0.201,0.412,0.624,-37.3,-7,7.2,
17980002,60385,22.8985,-65.362,-54.46,-18.9,0.208,0.324,0.661,-36.3,-7.2,7,
17990000,60395,22.9177,-66.027,-59.272,-13.44,0.222,0.254,0.687,-36.9,-7.9,7.3,
18000005,60405,22.9177,-71.032,-66.815,-11.952,0.218,0.208,0.643,-36.1,-9,6.6,
18010001,60415,22.9177,-73.587,-55.807,-11.2,0.155,0.161,0.593,-35.4,-8.5,6.1,
18020003,60425,22.9177,-65.17,-23.642,-19.88,0.097,0.216,0.655,-34.5,-9,6,
18030001,60435,22.9177,-55.335,-2.345,-23.065,0.09,0.283,0.836,-35.2,-9,7,
18040004,60445,22.9177,-52.167,0.805,-20.072,0.085,0.367,0.97,-34.2,-9,5.8,
18050001,60455,22.9177,-58.66,-3.412,-15.662,0.102,0.421,1.038,-33.6,-8.8,6.3,
18060003,60465,22.9177,-75.215,-12.6,-6.492,0.129,0.396,1.063,-33.9,-9.3,6.4,
18070001,60475,22.9177,-91.105,-25.007,2.94,0.135,0.334,1.004,-33.3,-9,5.7,
18080004,60485,22.9177,-91.875,-33.267,8.242,0.135,0.307,0.963,-31.6,-9.4,6.1,
18090001,60495,22.9177,-86.432,-30.765,10.762,0.143,0.253,0.899,-31.9,-9.1,6.1,
18100002,60505,22.9177,-73.342,-20.772,10.377,0.117,0.216,0.846,-31.8,-9.9,4.2,
18110001,60515,22.9177,-49.997,-4.515,6.107,0.117,0.207,0.878,-31.5,-9.4,5.5,
18120004,60525,22.9177,-26.285,14.262,0.507,0.112,0.283,0.973,-30.3,-8.8,6.6,
18130001,60535,22.9177,-10.797,24.167,1.05,0.116,0.39,1.077,-30.4,-8.1,6.3,
18140003,60545,22.9177,-10.797,24.167,1.05,0.116,0.39,1.077,-31.3,-8.7,4.8,
18150001,60555,22.9177,-3.64,22.47,11.077,0.108,0.397,1.17,-30.6,-9.1,6.3,
18160004,60565,22.9177,-1.032,10.692,24.255,0.11,0.382,1.181,-30.9,-10.2,7.3,
18170001,60575,22.9177,7.262,-6.335,36.645,0.124,0.386,1.107,-30,-9.1,6,
18180003,60585,22.9177,14.49,-14.227,49.14,0.114,0.357,1.067,-31.2,-10,6.6,
18190001,60595,22.9177,18.97,-7,61.757,0.108,0.501,0.997,-30.9,-9.7,6.4,
18200004,60605,22.9177,13.037,13.597,92.382,0.136,0.493,1.079,-32.4,-9.3,5.7,
18210001,60615,22.9177,22.085,10.902,91.7,0.045,0.391,0.999,-32.8,-9.9,6.6,
18220002,60625,22.9177,29.417,27.737,93.222,0.087,0.388,0.928,-31.9,-7.9,6.3,
18230001,60635,22.9177,27.65,19.075,72.572,0.159,0.196,0.952,-32.5,-9.3,7.2,
18240004,60645,22.9177,29.68,20.177,48.02,0.125,0.156,0.907,-31.9,-8.5,6.1,
18250002,60655,22.9177,-3.412,38.657,25.182,0.156,0.075,0.945,-32.8,-8.8,6.7,
18260002,60665,22.9177,-30.362,52.797,4.235,0.205,-0.029,0.946,-32.1,-7.2,6.1,
18270001,60675,22.9177,-48.055,57.242,-6.772,0.22,-0.018,1.008,-31.9,-7.8,6.1,
18280004,60685,22.9177,-65.222,54.39,-6.125,0.208,-0.037,1.004,-31.2,-7.5,6.4,
18290001,60695,22.9177,-68.74,64.225,2.03,0.192,-0.069,0.928,-30.4,-6.3,6.1,
18300003,60705,22.9177,-59.902,96.582,11.55,0.059,-0.041,0.996,-30.6,-6.4,7.5,
18310001,60715,22.8793,-44.45,113.715,25.235,-0.006,-0.081,1.008,-30.4,-5.8,6.3,
18320004,60725,22.8793,-11.025,105.77,64.785,-0.144,-0.426,0.976,-31.6,-5.5,6.9,
18330001,60735,22.8793,32.847,99.575,156.065,-0.18,-0.462,0.97,-31.8,-4,7.5,
18340002,60745,22.8793,27.16,89.512,212.642,0.462,-0.184,1.238,-32.8,-3.3,7.9,
18350001,60755,22.8793,-0.402,79.31,223.3,0.526,-0.278,1.29,-32.2,-4.5,6.9,
18360004,60765,22.8793,-14.192,67.707,238.787,0.328,-0.219,1.167,-33,-3.1,7.2,
18370001,60775,22.8793,-24.675,62.93,248.167,0.173,0.049,1.149,-34.5,-3.9,7.9,
18380002,60785,22.8793,-53.235,55.23,211.207,0.107,0.16,1.086,-34.3,-3.1,7.9,
18390001,60795,22.8793,-68.635,44.432,165.917,0.039,0.128,1.099,-33,-2.8,7.5,
18400004,60805,22.9177,-66.01,39.637,155.505,0.004,0.177,1.149,-34.3,-2.4,8.8,
18410001,60815,22.9177,-65.747,32.025,147.245,0.008,0.197,1.015,-33.7,-3.3,8.1,
18420002,60825,22.9177,-56.175,13.895,130.13,0.02,0.111,0.861,-33.9,-2.7,8.8,
18430001,60835,22.9177,-61.25,24.797,94.167,0.244,0.649,1.778,-33.6,-2.4,9,
18440004,60845,22.9177,-75.722,103.267,23.362,-0.039,0.223,0.952,-31.8,-1.5,8.7,
18450001,60855,22.9177,-3.43,141.382,-9.432,-0.134,-0.025,0.72,-32.1,-1.3,8.8,
18460002,60865,22.9177,-0.787,131.04,-13.72,0.309,-0.245,0.778,-33.1,1,8.8,
18470001,60875,22.9177,19.687,95.007,2.73,0.084,-0.014,0.947,-33.6,0.1,8.7,
18480004,60885,22.9177,12.897,72.537,0.63,-0.044,0.015,0.873,-34.3,-0.1,10,
18490001,60895,22.9177,-8.697,37.047,-7.402,-0.077,0.032,1.066,-32.4,1.2,9.9,
18500004,60905,22.9177,-23.047,6.615,-9.572,-0.049,0.002,1.143,-33,0.9,9.7,
18510001,60915,22.9177,-33.302,-22.697,-13.912,-0.009,-0.044,1.107,-32.2,1,9.6,
18520004,60925,22.9177,-27.632,-37.555,-22.347,-0.016,-0.012,1.022,-32.7,0,10.3,
18530001,60935,22.9177,-28.507,-43.855,-31.447,-0.039,0.034,0.885,-31.5,0.3,8.7,
18540003,60945,22.9177,-36.855,-50.697,-39.182,-0.029,0.035,0.844,-32.2,0.3,10,
18550001,60955,22.9177,-49.315,-49.437,-47.967,-0.035,0.019,0.878,-32.1,0.6,9.6,
18560004,60965,22.9177,-63.21,-35.542,-56.822,-0.098,-0.015,0.934,-31,-0.3,8.8,
18570001,60975,22.9177,-65.205,-21.962,-60.2,-0.086,-0.049,1.059,-30,-1.5,8.7,
18580003,60985,22.9177,-45.307,-10.99,-57.96,0.027,-0.075,1.161,-29.7,-0.9,9,
18590001,60995,22.9177,-7.735,-17.202,-49.91,0.07,-0.121,1.183,-29.8,-1,8.7,
18600004,61005,22.9177,29.61,-40.95,-36.365,0.03,-0.144,1.18,-29.2,-0.6,9.4,
18610001,61015,22.9177,53.165,-49.21,-29.365,0.057,-0.154,1.115,-29.1,-1,8.8,
18620003,61025,22.9177,59.01,-44.24,-29.592,0.087,-0.187,1.067,-30.7,-2.4,9.1,
18630000,61035,22.9177,49.752,-19.74,-32.637,0.093,-0.144,1,-30.6,-2.4,10,
18640004,61045,22.9177,18.27,3.517,-34.58,0.03,-0.07,0.872,-31,-1.5,9.7,
18650001,61055,22.9177,-12.915,-4.427,-29.925,0.004,-0.05,0.945,-30.9,-1.8,9.4,
18660003,61065,22.9177,-37.38,-8.452,-24.167,0.069,-0.083,0.979,-29.7,-1.3,9.6,
18670001,61075,22.9177,-40.845,0.402,-23.887,0.047,-0.125,1.037,-29.7,-1.9,8.8,
18680004,61085,22.9177,-39.515,8.365,-22.977,0.056,-0.138,1.094,-29.8,-2.1,8.7,
18690000,61095,22.9177,-36.277,14.892,-18.62,0.087,-0.118,1.106,-28.6,-0.6,8.5,
18700003,61105,22.9177,-21.28,10.675,-16.957,0.108,-0.114,1.06,-28.8,-0.9,9.4,
18710001,61115,22.9177,7.7,2.065,-15.382,0.101,-0.156,1.046,-28.9,-1.9,9.6,
18720004,61125,22.9177,31.377,4.025,-11.952,0.056,-0.117,1.061,-29.8,-1.3,9.1,
18730001,61135,22.9177,33.215,7.665,-9.975,0.05,-0.09,1.006,-28.8,-1.6,8.7,
18740002,61145,22.9177,33.11,5.057,-5.197,0.059,-0.076,1.009,-29.8,-1.8,8.2,
18750003,61155,22.9177,41.055,5.617,1.33,0.029,-0.047,1.054,-30.3,-1.2,9.6,
18760004,61165,22.9177,41.562,7.962,6.457,0,-0.031,1.048,-30.7,-1.6,8.7,
18770001,61175,22.9177,35.525,14.682,7.227,0.011,-0.024,1.037,-30.3,-1.9,8.5,
18780002,61185,22.9177,28.455,29.662,3.307,0.013,0.019,1.024,-30.1,-1.3,9,
18790001,61195,22.9177,20.125,32.795,0.14,0.005,0.053,0.991,-30.9,-1.2,9.6,
18800004,61205,22.9177,14.595,15.102,-0.927,0.008,0.067,0.932,-31.2,-0.9,9,
18810001,61215,22.9177,7.84,-3.062,-5.46,0.051,0.094,0.94,-31.6,-0.9,9.3,
18820003,61225,22.9177,-6.86,-9.677,-12.792,0.053,0.066,0.942,-31.3,-1.3,8.8,
18830001,61235,22.9177,-13.807,-12.11,-16.642,0.06,0.075,0.97,-30.9,-0.4,9,
18840004,61245,22.9177,-18.445,-11.252,-20.457,0.051,0.094,1.026,-31,-1,8.8,
18850001,61255,22.9177,-31.307,-8.855,-27.002,0.05,0.087,1.066,-29.7,-1,8.4,
18860003,61265,22.9177,-34.58,-10.692,-28.962,0.057,0.02,1.076,-28.9,-0.4,9.1,
18870001,61275,22.9177,-32.445,-7.577,-28,0.036,-0.021,1.096,-30,-0.9,9.1,
18880004,61285,22.9177,-39.532,-4.532,-25.602,-0.017,-0.032,1.112,-28.9,-1.6,8.8,
18890001,61295,22.9561,-35.56,-4.76,-23.222,-0.008,-0.095,1.072,-28.9,-2.5,8.7,
18900003,61305,22.9561,-20.317,1.12,-18.567,-0.041,-0.106,1.08,-29.8,-2.8,9,
18910001,61315,22.9561,-4.2,11.48,-12.32,-0.031,-0.094,1.075,-28.3,-1,9.6,
18920004,61325,22.9561,13.265,14.595,-7.087,0.005,-0.072,1.033,-29.1,-0.9,8.7,
18930001,61335,22.9561,13.265,14.595,-7.087,0.005,-0.072,1.033,-29.4,-1.6,9,
18940002,61345,22.9561,31.78,14.787,-4.672,-0.006,-0.09,1.027,-29.4,-1,8.8,
18950001,61355,22.9561,42.402,17.412,-2.117,0.034,-0.039,0.917,-29.8,-0.6,8.4,
18960004,61365,22.9561,31.745,6.125,-4.147,0.047,0.017,0.897,-29.1,-1.6,9.3,
18970001,61375,22.9561,26.092,-4.2,-4.672,-0.011,-0.004,0.961,-29.7,-0.7,9,
18980002,61385,22.9561,22.207,-12.6,4.095,-0.001,0.019,0.968,-29.5,-1.6,9,
18990001,61395,22.9561,17.937,-20.492,7.157,0.071,-0.038,0.986,-29.8,-2.1,9.4,
19000006,61405,22.9561,13.212,-23.712,6.597,0.004,-0.058,1.044,-30.3,-1,8.8,
19010001,61415,22.9561,2.397,-23.467,4.375,-0.002,0.007,1.044,-29.8,-1.9,8.4,
19020002,61425,22.9561,-16.695,-18.41,2.082,-0.046,-0.039,1.067,-28.8,-2.2,8.5,
19030001,61435,22.9561,-22.452,-8.382,3.045,-0.073,-0.049,1.078,-30.3,-0.6,9.3,
19040004,61445,22.9561,-28.262,6.597,-0.49,-0.048,-0.023,1.056,-29.5,-2.2,9.4,
19050001,61455,22.9177,-38.5,23.45,-8.05,-0.038,-0.043,1.032,-29.1,-1.3,8.5,
19060003,61465,22.9177,-37.135,38.675,-13.002,-0.078,-0.154,1.032,-28.9,0.6,9.3,
19070001,61475,22.9177,-12.967,55.545,-4.112,-0.137,-0.157,1.068,-29.4,0,8.4,
19080004,61485,22.9177,9.852,71.365,7.175,-0.154,-0.058,1.021,-28,0.1,9.4,
19090001,61495,22.9177,13.615,71.085,6.545,-0.039,0.001,0.941,-30.1,0,9.6,
19100002,61505,22.9177,11.672,55.755,2.31,0,0.039,0.9,-28.6,0.4,9.7,
19110001,61515,22.9177,13.405,33.985,-2.467,-0.026,0.053,0.893,-29.7,0.7,9.1,
19120004,61525,22.9177,13.982,10.71,-4.725,-0.038,0.036,0.927,-29.7,0.4,10,
19130001,61535,22.9369,10.097,-7.437,-3.99,-0.045,0.026,0.966,-29.4,0.9,10,
19140003,61545,22.9369,8.627,-21.367,2.502,-0.096,0.017,0.997,-30.3,0.7,9.6,
19150001,61555,22.9369,5.582,-27.212,8.977,-0.09,0.019,0.992,-30.1,-0.1,8.5,
19160004,61565,22.9369,2.135,-26.005,9.957,-0.022,0.019,0.979,-29.8,1,9.4,
19170001,61575,22.9369,1.575,-26.792,9.677,-0.049,0.038,0.953,-28.8,-0.1,9.4,
